0	12943.6787928381
3.19319339183200e-08	12943.6575195313
8.30230281876320e-07	12943.1252635273
2.07876889808263e-05	12929.5543865142
0.000519724156454576	12427.0942972959
0.00135128493557749	10922.0906786206
0.00218284571470041	8676.12707937190
0.00312462466464636	5432.23502048641
0.00431354984653353	704.283099872663
0.00563940308953891	-4652.57516270607
0.00696525633254428	-9214.52706461317
0.00829110957554966	-12200.9140456523
0.00961696281855503	-13101.0573881077
0.0109428160615604	-11760.9338555155
0.0122686693045658	-8409.67637929252
0.0135945225475712	-3620.34809429666
0.0149203757905765	1788.06718561605
0.0162462290335819	6890.71793635208
0.0166666666666667	8300.29038375601
0.0166671948114237	8301.95783875601
0.0166696769226040	8309.86613142080
0.0167317297021124	8506.37577170951
0.0177145862816450	11136.8655063825
0.0191631929448070	13045.9601772036
0.0206117996079691	12300.2279002584
0.0220604062711311	9050.92065848880
0.0235090129342932	3959.27367567392
0.0249576195974552	-1938.30356888428
0.0264062262606172	-7441.31440507584
0.0278548329237793	-11429.5705909017
0.0293034395869413	-13091.2243747362
0.0307520462501034	-12088.0187104824
0.0322006529132654	-8624.19451737019
0.0336492595764275	-3404.82404837175
0.0350978662395895	2507.63383467991
0.0365464729027516	7909.63864454720
0.0379950795659136	11701.5585898987
0.0394436862290756	13111.5108167388
0.0408922928922377	11852.4742627962
0.0423408995553997	8180.76660002101
0.0437895062185618	2843.77681507344
0.0452381128817238	-3072.09367493595
0.0466867195448859	-8362.60971769467
0.0481353262080479	-11950.8341603487
0.0495839328712100	-13106.3483818065
0.0510325395343720	-11593.9247271136
0.0524811461975340	-7721.46021509448
0.0539297528606961	-2277.20994891876
0.0553783595238581	3630.59073504731
0.0568269661870202	8799.34938007779
0.0582755728501822	12176.9137554423
0.0597241795133443	13075.7471755660
0.0611727861765063	11312.8831921015
0.0626213928396684	7247.17016235625
0.0640699995028304	1706.22410558576
0.0655186061659924	-4182.04071206882
0.0669672128291545	-9219.00985781046
0.0684158194923165	-12379.3585414692
0.0698644261554786	-13019.7458865519
0.0713130328186406	-11009.8664656248
0.0727616394818027	-6758.80857965540
0.0742102461449647	-1131.92505454758
0.0756588528081267	4725.37399990670
0.0771074594712888	9620.77682618540
0.0785560661344508	12557.7756448662
0.0800046727976129	12938.4945710270
0.0814532794607749	10685.4862722146
0.0829018861239370	6257.33029127095
0.0833333333333337	4641.96569213706
0.0833334965716751	4641.33556303376
0.0833342655153931	4638.36713404858
0.0833534891083417	4564.07857563470
0.0834365721147058	4241.98415829052
0.0834440338707349	4212.83453400803
0.0834708961924397	4107.73369989456
0.0836052078009637	3580.30218316211
0.0841018871507729	1600.86528341460
0.0849627490185016	-1948.73263805930
0.0862987632652275	-7070.48520720565
0.0876347775119534	-10958.2256606622
0.0889707917586793	-12941.5267294188
0.0903068060054052	-12677.5467067632
0.0916428202521311	-10212.5824768532
0.0929788344988569	-5974.69246699308
0.0943148487455828	-699.602482149565
0.0956508629923087	4696.94271785376
0.0969868772390346	9278.12531119316
0.0983228914857605	12248.6737981516
0.0996589057324864	13092.9156519897
0.100000000000001	12940.8699570312
0.100018936687265	12651.6619360730
0.100128157032894	333.578491833416
0.100251914287834	-35012.0112734652
0.100285822977366	-48556.6059133949
0.100285822977385	-48556.6059131618
0.100285822977491	-48556.6059118296
0.100285822980143	-48556.6058785248
0.100285823046444	-48556.6050469235
0.100285823668191	-48556.5973309512
0.100285824359177	-48556.5888889471
0.100285825216185	-48556.5785427454
0.100285826204466	-48556.5667129146
0.100285827469052	-48556.5516590147
0.100285829116824	-48556.5321072561
0.100285831686452	-48556.5016659954
0.100285836389888	-48556.4459770041
0.100285853412889	-48556.2444393616
0.100286157324762	-48552.6465177407
0.100293755121590	-48462.7787191941
0.100483700042290	-46267.3475240621
0.101711874062456	-34747.0288126490
0.102777502838800	-29007.8538486898
0.102794083188073	-28951.9530773965
0.102827243886618	-28843.2639485500
0.102906698893302	-28599.7877175666
0.103035894947803	-28254.8557628961
0.104315058464691	-28169.3437571403
0.105594221981579	-33557.9597047719
0.106873385498467	-42970.9693710566
0.108152549015355	-54352.5199175189
0.109563272220326	-66379.8087881030
0.111105555113380	-75516.4933470208
0.113050833879837	-76884.6374872886
0.114337275007170	-70613.6803063203
0.115309914390400	-62405.0040748130
0.116897090207546	-44315.2849404813
0.116897091930548	-44315.2631383854
0.116897102268557	-44315.1323258155
0.116897153958602	-44314.4782613952
0.116898446209718	-44298.1258001958
0.116930752487622	-43888.7900167484
0.117738409435219	-33445.7459099918
0.119420343711446	-12313.9360560341
0.120619630474258	-7.72206476540305e-09
0.120695317516689	-10.0311335480676
0.120985112222602	-6.33768253161897
0.122456424299958	-6.00023456315091
0.130229531504081	-10.8110612700830
0.141907198929197	-4.44384323000514
0.153584866354313	-3.52090641524134
0.165262533779429	-2.93228652379934
0.176940201204544	-2.42418597294855
0.188617868629660	-2.03341783606075
0.200295536054776	-1.67582912263529
0.211973203479892	-1.40303336829137
0.223650870905007	-1.16621083772245
0.235328538330123	-0.961826360242305
0.247006205755239	-0.814613055946749
0.258683873180354	-0.660237970615885
0.270361540605470	-0.564285212357376
0.282039208030586	-0.765876389792055
0.293716875455702	-0.602903533722130
0.300000000000000	-0.377806137477041
